Date,1 Yr,2 Yr,3 Yr
3/22/2017,0.990197049,0.975075805,0.955751906
3/23/2017,0.990197049,0.975268403,0.955751906
3/24/2017,0.99009901,0.975268403,0.955751906
3/27/2017,0.99009901,0.975075805,0.956034394
3/28/2017,0.989805008,0.974498353,0.954623065
3/29/2017,0.989707047,0.975268403,0.955469529
3/30/2017,0.989805008,0.974883264,0.954905109
3/31/2017,0.989805008,0.975075805,0.956316994
4/3/2017,0.98990299,0.97565377,0.957165461
4/4/2017,0.989805008,0.975461058,0.957165461
4/5/2017,0.989805008,0.97565377,0.958014932
4/6/2017,0.989609104,0.97565377,0.957731664
4/7/2017,0.989315394,0.97469078,0.955751906
4/10/2017,0.989413278,0.97469078,0.955751906
4/11/2017,0.989609104,0.97565377,0.957731664
4/12/2017,0.989707047,0.97565377,0.958014932
4/13/2017,0.989805008,0.976232249,0.959149125
4/17/2017,0.989707047,0.976232249,0.958581805
4/18/2017,0.98990299,0.976811243,0.960569385
4/19/2017,0.98990299,0.976618188,0.959716893
4/20/2017,0.99000099,0.976232249,0.958865409
4/21/2017,0.990197049,0.97642519,0.959149125
4/24/2017,0.989805008,0.975461058,0.958014932
4/25/2017,0.989217529,0.97469078,0.956599705
4/26/2017,0.989413278,0.974883264,0.957448507
4/27/2017,0.989511181,0.975461058,0.958014932
4/28/2017,0.989413278,0.974883264,0.957731664
5/1/2017,0.989217529,0.974883264,0.956882527
5/2/2017,0.989315394,0.975075805,0.957731664
5/3/2017,0.989119683,0.974498353,0.956316994
5/4/2017,0.989021857,0.97411367,0.956034394
5/5/2017,0.989119683,0.97411367,0.955751906
5/8/2017,0.988924051,0.973921413,0.955469529
5/9/2017,0.988728495,0.973152958,0.954341133
5/10/2017,0.988826263,0.973537072,0.954623065
5/11/2017,0.988826263,0.973537072,0.954905109
5/12/2017,0.989021857,0.97469078,0.956599705
5/15/2017,0.989021857,0.974305983,0.956599705
5/16/2017,0.989021857,0.97469078,0.956882527
5/17/2017,0.989315394,0.975268403,0.958581805
5/18/2017,0.989217529,0.975075805,0.958014932
5/19/2017,0.989119683,0.974883264,0.957731664
5/22/2017,0.988924051,0.97469078,0.957731664
5/23/2017,0.988728495,0.974305983,0.956599705
5/24/2017,0.988337616,0.97469078,0.957448507
5/25/2017,0.988533017,0.974498353,0.957448507
5/26/2017,0.988435307,0.974498353,0.957448507
5/30/2017,0.988533017,0.974883264,0.958014932
5/31/2017,0.988435307,0.974883264,0.958014932
6/1/2017,0.988533017,0.974883264,0.957731664
6/2/2017,0.988533017,0.974883264,0.958581805
6/5/2017,0.988533017,0.97411367,0.957731664
6/6/2017,0.988533017,0.974498353,0.958581805
6/7/2017,0.988435307,0.97411367,0.957731664
6/8/2017,0.988239945,0.973921413,0.957165461
6/9/2017,0.988142292,0.973537072,0.956316994
6/12/2017,0.988239945,0.973537072,0.956316994
6/13/2017,0.987947046,0.972960986,0.956034394
6/14/2017,0.988142292,0.973537072,0.956882527
6/15/2017,0.98804466,0.973537072,0.956599705
6/16/2017,0.98804466,0.97411367,0.956882527
6/19/2017,0.987947046,0.973344986,0.955751906
6/20/2017,0.987947046,0.973344986,0.956316994
6/21/2017,0.987947046,0.973344986,0.956316994
6/22/2017,0.987947046,0.973729214,0.956882527
6/23/2017,0.98804466,0.973729214,0.956882527
6/26/2017,0.988142292,0.973344986,0.956882527
6/27/2017,0.987947046,0.972960986,0.955469529
6/28/2017,0.98804466,0.973729214,0.956034394
6/29/2017,0.987849452,0.972960986,0.955469529
6/30/2017,0.987751877,0.972960986,0.954905109
7/3/2017,0.987751877,0.972385411,0.953496001
7/5/2017,0.987751877,0.972385411,0.953777601
7/6/2017,0.987849452,0.972577213,0.953496001
7/7/2017,0.987947046,0.972577213,0.953496001
7/10/2017,0.987849452,0.972577213,0.953777601
7/11/2017,0.988142292,0.973152958,0.954341133
7/12/2017,0.98804466,0.973537072,0.955469529
7/13/2017,0.987849452,0.973152958,0.954905109
7/14/2017,0.987947046,0.973537072,0.955187263
7/17/2017,0.987947046,0.973344986,0.955469529
7/18/2017,0.988239945,0.973344986,0.955751906
7/19/2017,0.987849452,0.973152958,0.955751906
7/20/2017,0.987947046,0.973152958,0.956034394
7/21/2017,0.987947046,0.973344986,0.956316994
7/24/2017,0.987849452,0.973152958,0.955469529
7/25/2017,0.987751877,0.972577213,0.954623065
7/26/2017,0.987849452,0.973344986,0.956316994
7/27/2017,0.987947046,0.973344986,0.955751906
7/28/2017,0.987947046,0.973729214,0.956034394
7/31/2017,0.987849452,0.973729214,0.956034394
8/1/2017,0.987947046,0.973729214,0.956316994
8/2/2017,0.987751877,0.973344986,0.955751906
8/3/2017,0.987947046,0.973729214,0.956599705
8/4/2017,0.987849452,0.973344986,0.956034394
8/7/2017,0.987947046,0.973344986,0.955751906
8/8/2017,0.987751877,0.973344986,0.955469529
8/9/2017,0.98804466,0.973921413,0.956316994
8/10/2017,0.987947046,0.973921413,0.956599705
8/11/2017,0.98804466,0.974498353,0.958298313
8/14/2017,0.987849452,0.973921413,0.956882527
8/15/2017,0.987849452,0.973537072,0.956034394
8/16/2017,0.987751877,0.973921413,0.956599705
8/17/2017,0.987751877,0.97411367,0.957448507
8/18/2017,0.987751877,0.973921413,0.957165461
8/21/2017,0.987849452,0.97411367,0.957448507
8/22/2017,0.987751877,0.973921413,0.956882527
8/23/2017,0.987947046,0.97411367,0.957731664
8/24/2017,0.987849452,0.973921413,0.957165461
8/25/2017,0.987849452,0.973537072,0.957165461
8/28/2017,0.987751877,0.973921413,0.957448507
8/29/2017,0.987849452,0.973921413,0.958298313
8/30/2017,0.987849452,0.973921413,0.958014932
8/31/2017,0.987849452,0.973921413,0.958014932
9/1/2017,0.987751877,0.973537072,0.957448507
9/5/2017,0.987849452,0.974498353,0.959149125
9/6/2017,0.987751877,0.974498353,0.958581805
9/7/2017,0.98804466,0.975075805,0.959716893
9/8/2017,0.987947046,0.975075805,0.959432953
9/11/2017,0.987751877,0.97411367,0.958014932
9/12/2017,0.987459267,0.973921413,0.957448507
9/13/2017,0.987459267,0.973537072,0.956882527
9/14/2017,0.987361769,0.973152958,0.956316994
9/15/2017,0.987166831,0.972769071,0.955469529
9/18/2017,0.987166831,0.972577213,0.955187263
9/19/2017,0.987069391,0.972577213,0.954905109
9/20/2017,0.98697197,0.971618773,0.953496001
9/21/2017,0.987069391,0.971618773,0.953777601
9/22/2017,0.987166831,0.971427255,0.954059311
9/25/2017,0.987166831,0.971810347,0.954623065
9/26/2017,0.987069391,0.971618773,0.954341133
9/27/2017,0.986874568,0.971235793,0.953496001
9/28/2017,0.987069391,0.971618773,0.953777601
9/29/2017,0.987069391,0.971235793,0.952933135
10/2/2017,0.987069391,0.97085304,0.952651868
10/3/2017,0.98697197,0.971235793,0.952933135
10/4/2017,0.986874568,0.971235793,0.952933135
10/5/2017,0.986679822,0.97085304,0.952651868
10/6/2017,0.986679822,0.969897147,0.95180873
10/10/2017,0.985998817,0.970470514,0.952370711
10/11/2017,0.986193294,0.970470514,0.95180873
10/12/2017,0.986096046,0.970470514,0.95180873
10/13/2017,0.986290561,0.970470514,0.952370711
10/16/2017,0.985998817,0.969897147,0.951247191
10/17/2017,0.986096046,0.969897147,0.950966587
10/18/2017,0.985998817,0.968942665,0.950686094
10/19/2017,0.986096046,0.969133449,0.950966587
10/20/2017,0.985901607,0.968751938,0.950125437
10/23/2017,0.985998817,0.969133449,0.950686094
10/24/2017,0.985901607,0.968751938,0.949845275
10/25/2017,0.985901607,0.968561266,0.949565222
10/26/2017,0.985901607,0.968180093,0.949005447
10/27/2017,0.985998817,0.968942665,0.949845275
10/30/2017,0.985998817,0.969133449,0.95040571
10/31/2017,0.985901607,0.968751938,0.949845275
11/1/2017,0.985610093,0.968561266,0.949565222
11/2/2017,0.985610093,0.968561266,0.949845275
11/3/2017,0.985318751,0.968180093,0.949565222
11/6/2017,0.985221675,0.968561266,0.949845275
11/7/2017,0.985318751,0.968180093,0.949285279
11/8/2017,0.984930562,0.967799145,0.948725724
11/9/2017,0.984930562,0.968180093,0.949285279
11/10/2017,0.984833563,0.967418421,0.948166609
11/13/2017,0.984736583,0.966847757,0.947328759
11/14/2017,0.984736583,0.967228144,0.947607933
11/15/2017,0.984736583,0.967228144,0.948166609
11/16/2017,0.984348853,0.966467595,0.947049695
11/17/2017,0.984251969,0.966277598,0.947049695
11/20/2017,0.984058256,0.96551817,0.946213161
11/21/2017,0.984058256,0.96551817,0.945656019
11/22/2017,0.984155103,0.966087657,0.946770741
11/24/2017,0.984155103,0.965897772,0.946491896
11/27/2017,0.984058256,0.966087657,0.946770741
11/28/2017,0.984155103,0.965897772,0.946491896
11/29/2017,0.984155103,0.965328452,0.946213161
11/30/2017,0.984058256,0.965328452,0.945099314
12/1/2017,0.984058256,0.965328452,0.945099314
12/4/2017,0.98367106,0.964949186,0.944265076
12/5/2017,0.98386462,0.964380705,0.943987215
12/6/2017,0.983477577,0.965328452,0.944543046
12/7/2017,0.983574309,0.964949186,0.944543046
12/8/2017,0.983767831,0.964949186,0.944543046
12/11/2017,0.983380863,0.964570143,0.943709462
12/12/2017,0.983284169,0.964380705,0.943709462
12/13/2017,0.983477577,0.965138791,0.945099314
12/14/2017,0.983284169,0.964570143,0.944543046
12/15/2017,0.983187494,0.964191323,0.943709462
12/18/2017,0.983284169,0.964191323,0.943987215
12/19/2017,0.983187494,0.963623511,0.943154285
12/20/2017,0.983090838,0.963623511,0.942876859
12/21/2017,0.9829942,0.963245249,0.942045235
12/22/2017,0.9829942,0.962867209,0.942045235
12/26/2017,0.982800983,0.962678273,0.941768245
12/27/2017,0.982800983,0.963245249,0.942599543
12/28/2017,0.982704403,0.962867209,0.942322335
12/29/2017,0.982704403,0.963245249,0.942876859
